HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,year,Tot_Spndng,Tot_Dsg_Unts,Tot_Benes,Avg_Spndng_Per_Dsg_Unt,Avg_Spndng_Per_Clm,Avg_Spndng_Per_Bene,Tot_Clms,Outlier_Flag
J9203_2021,"Injection, gemtuzumab ozogamicin, 0.1 mg",Mylotarg,Gemtuzumab Ozogamicin,2021,2808759.73,14870.0,118.0,188.88767518,10929.026187,23803.048559,257.0,0.0
J9204_2021,"Injection, mogamulizumab-kpkc, 1 mg",Poteligeo,Mogamulizumab-Kpkc,2021,52270180.3,252713.0,275.0,206.83613546,18244.39103,190073.38291,2865.0,0.0
J9205_2021,"Injection, irinotecan liposome, 1 mg",Onivyde,Irinotecan Liposomal,2021,56731827.13,1125840.0,1713.0,50.390665752,6472.5416007,33118.404629,8765.0,0.0
J9206_2021,"Injection, irinotecan, 20 mg",Camptosar*,Irinotecan HCL*,2021,1725327.38,708469.0,7718.0,2.4352898715,33.353194146,223.54591604,51729.0,0.0
J9207_2021,"Injection, ixabepilone, 1 mg",IXempra,IXabepilone,2021,4251052.22,43618.0,198.0,97.46096153,5698.4614209,21469.960707,746.0,0.0
J9208_2021,"Injection, ifosfamide, 1 gram",Ifex*,Ifosfamide*,2021,124011.57,4786.0,168.0,25.911318429,108.02401568,738.16410714,1148.0,0.0
J9209_2021,"Injection, mesna, 200 mg",Mesna*,Mesna*,2021,41277.92,20482.0,225.0,2.0153266283,31.059382995,183.45742222,1329.0,0.0
J9217_2021,"Leuprolide acetate (for depot suspension), 7.5 mg",Eligard*,Leuprolide Acetate*,2021,224127403.0,1315786.0,155959.0,170.33727597,609.03523603,1437.091819,368004.0,0.0
J9223_2021,"Injection, lurbinectedin, 0.1 mg",Zepzelca,Lurbinectedin,2021,88260767.99,505268.0,1878.0,174.68109595,12653.873547,46997.214052,6975.0,0.0
J9227_2021,"Injection, isatuximab-irfc, 10 mg",Sarclisa,Isatuximab-Irfc,2021,28633447.14,437542.0,623.0,65.441596784,5399.4808863,45960.58931,5303.0,0.0
J9228_2021,"Injection, ipilimumab, 1 mg",Yervoy,Ipilimumab,2021,408091302.66,2870155.0,7687.0,142.18441257,19617.887831,53088.500411,20802.0,0.0
J9229_2021,"Injection, inotuzumab ozogamicin, 0.1 mg",Besponsa,Inotuzumab Ozogamicin,2021,16830600.75,8114.0,129.0,2074.266792,25853.457373,130469.77326,651.0,0.0
J9245_2021,"Injection, melphalan hydrochloride, not otherwise specified, 50 mg",Alkeran*,Melphalan HCL*,2021,368417.43,1717.0,267.0,214.57043098,1165.877943,1379.8405618,316.0,0.0
J9246_2021,"Injection, melphalan (evomela), 1 mg",Evomela,Melphalan HCL/Betadex Sbes,2021,415075.93,21479.0,79.0,19.324732529,5124.3941975,5254.1256962,81.0,0.0
J9250_2021,"Methotrexate sodium, 5 mg",Methotrexate (J9250)*,Methotrexate Sodium*,2021,22953.45,107292.0,2738.0,0.2139344033,0.7931392536,8.3832907232,28940.0,0.0
J9259_2021,"Injection, paclitaxel protein-bound particles (american regent) not therapeutically equivalent to j9264, 1 mg",Paclitaxel Protein-Bound,Paclitaxel Protein-Bound,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9260_2021,"Methotrexate sodium, 50 mg",Methotrexate (J9260)*,Methotrexate Sodium*,2021,54968.88,25902.0,2905.0,2.1221867037,2.9827380759,18.92216179,18429.0,0.0
J9261_2021,"Injection, nelarabine, 50 mg",Arranon*,Nelarabine*,2021,563198.97,4777.0,15.0,117.89804689,6328.0783146,37546.598,89.0,0.0
J9262_2021,"Injection, omacetaxine mepesuccinate, 0.01 mg",Synribo,Omacetaxine Mepesuccinate,2021,220987.21,70755.0,\N,3.1232734082,1503.3143537,\N,147.0,0.0
J9263_2021,"Injection, oxaliplatin, 0.5 mg",Oxaliplatin,Oxaliplatin,2021,2567585.38,22588639.5,13363.0,0.1136671104,36.61336404,192.14138891,70127.0,0.0
J9264_2021,"Injection, paclitaxel protein-bound particles, 1 mg",Abraxane*,Paclitaxel Protein-Bound*,2021,333905536.92,26883943.5,16663.0,12.42025884,2924.5834085,20038.740738,114172.0,0.0
J9266_2021,"Injection, pegaspargase, per single dose vial",Oncaspar,Pegaspargase,2021,1831045.57,102.0,43.0,17951.427157,20807.336023,42582.455116,88.0,0.0
J9267_2021,"Injection, paclitaxel, 1 mg",Paclitaxel,Paclitaxel,2021,2610744.04,17102752.6,18448.0,0.1526505178,23.914263312,141.51908283,109171.0,0.0
J9268_2021,"Injection, pentostatin, 10 mg",Nipent,Pentostatin,2021,618017.87,364.0,64.0,1697.8512912,1937.360094,9656.5292188,319.0,0.0
J9269_2021,"Injection, tagraxofusp-erzs, 10 micrograms",Elzonris,Tagraxofusp-Erzs,2021,7755186.19,27263.0,19.0,284.45828375,38970.784874,408167.69421,199.0,0.0
J9271_2021,"Injection, pembrolizumab, 1 mg",Keytruda,Pembrolizumab,2021,3966530837.1,85837941.0,62830.0,46.209529153,10607.00203,63131.160864,373954.0,0.0
J9272_2021,"Injection, dostarlimab-gxly, 10 mg",Jemperli,Dostarlimab-Gxly,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9273_2021,"Injection, tisotumab vedotin-tftv, 1 mg",Tivdak,TIsotumab Vedotin-Tftv,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9274_2021,"Injection, tebentafusp-tebn, 1 microgram",Kimmtrak,Tebentafusp-Tebn,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9280_2021,"Injection, mitomycin, 5 mg",Mitomycin*,Mitomycin*,2021,4653362.89,108249.0,6279.0,42.987583165,286.96120437,741.09936136,16216.0,0.0
J9281_2021,"Mitomycin pyelocalyceal instillation, 1 mg",Jelmyto,Mitomycin,2021,26431754.32,95994.0,299.0,275.34798342,18166.154172,88400.51612,1455.0,0.0
J9293_2021,"Injection, mitoxantrone hydrochloride, per 5 mg",Mitoxantrone HCL,Mitoxantrone HCL,2021,84464.41,3348.0,208.0,25.228318399,127.20543675,406.07889423,664.0,0.0
J9294_2021,"Injection, pemetrexed (hospira) not therapeutically equivalent to j9305, 10 mg",Pemetrexed*,Pemetrexed*,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9297_2021,"Injection, pemetrexed (sandoz), not therapeutically equivalent to j9305, 10 mg",Pemetrexed Disodium,Pemetrexed Disodium,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9298_2021,"Injection, nivolumab and relatlimab-rmbw, 3 mg/1 mg",Opdualag,Nivolumab-Relatlimab-Rmbw,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9299_2021,"Injection, nivolumab, 1 mg",Opdivo,Nivolumab,2021,1573611852.5,60628423.0,25426.0,25.955018697,9076.8716439,61889.870705,173365.0,0.0
J9301_2021,"Injection, obinutuzumab, 10 mg",Gazyva,Obinutuzumab,2021,137669766.84,2365324.0,4694.0,58.203344168,5731.941329,29328.880878,24018.0,0.0
J9303_2021,"Injection, panitumumab, 10 mg",Vectibix,Panitumumab,2021,100065715.7,877721.0,2525.0,114.00629095,5694.9357293,39629.986416,17571.0,0.0
J9304_2021,"Injection, pemetrexed (pemfexy), 10 mg",Pemfexy,Pemetrexed,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9305_2021,"Injection, pemetrexed, not otherwise specified, 10 mg",Alimta*,Pemetrexed Disodium*,2021,477381476.05,7178617.0,17337.0,66.500479974,6047.4730621,27535.414204,78939.0,0.0
J9306_2021,"Injection, pertuzumab, 1 mg",Perjeta,Pertuzumab,2021,299033794.08,24892856.0,7456.0,12.012835895,5633.1128206,40106.463798,53085.0,0.0
J9307_2021,"Injection, pralatrexate, 1 mg",Folotyn*,Pralatrexate*,2021,21749113.36,76936.0,155.0,282.6909816,14927.325573,140316.86039,1457.0,0.0
J9308_2021,"Injection, ramucirumab, 5 mg",Cyramza,Ramucirumab,2021,116423796.95,2071940.0,3186.0,56.190718336,7734.2587491,36542.309149,15053.0,0.0
J9309_2021,"Injection, polatuzumab vedotin-piiq, 1 mg",Polivy,Polatuzumab Vedotin-Piiq,2021,42318868.11,373761.0,824.0,113.22440841,17064.059722,51357.849648,2480.0,0.0
J9311_2021,"Injection, rituximab 10 mg and hyaluronidase",Rituxan Hycela,"Rituximab/Hyaluronidase,human",2021,68338781.28,1878514.0,3580.0,36.3791706,5236.2869726,19089.04505,13051.0,0.0
J9312_2021,"Injection, rituximab, 10 mg",Rituxan,Rituximab,2021,765560205.64,9456541.3,36383.0,80.955624404,6951.4229151,21041.700949,110130.0,0.0
J9313_2021,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",Lumoxiti,Moxetumomab Pasudotox-Tdfk,2021,748627.44,32540.0,14.0,23.006374923,9129.6029268,53473.388571,82.0,0.0
J9316_2021,"Injection, pertuzumab, trastuzumab, and hyaluronidase-zzxf, per 10 mg",Phesgo,Pertuzumab-Trastuzumab-Hy-Zzxf,2021,25073291.9,352649.0,599.0,71.099852545,7367.9964443,41858.58414,3403.0,0.0
J9317_2021,"Injection, sacituzumab govitecan-hziy, 2.5 mg",Trodelvy,Sacituzumab Govitecan-Hziy,2021,96029680.51,3209914.8,1376.0,29.916582368,8825.4462375,69789.011999,10881.0,0.0
J9319_2021,"Injection, romidepsin, lyophilized, 0.1 mg",Istodax*,Romidepsin*,2021,6417223.04,209010.0,190.0,30.702947419,8290.9858398,33774.858105,774.0,0.0
J9325_2021,"Injection, talimogene laherparepvec, per 1 million plaque forming units",Imlygic,Talimogene Laherparepvec,2021,22539700.71,461439.0,459.0,48.846544635,9084.9257195,49106.101765,2481.0,0.0
J9328_2021,"Injection, temozolomide, 1 mg",Temodar (J9328),Temozolomide,2021,878178.09,94471.0,20.0,9.295742503,3038.6785121,43908.9045,289.0,1.0
J9330_2021,"Injection, temsirolimus, 1 mg",Temsirolimus*,Temsirolimus*,2021,2719370.98,77560.0,241.0,35.061513409,997.20241291,11283.697012,2727.0,0.0
J9331_2021,"Injection, sirolimus protein-bound particles, 1 mg",Fyarro,Sirolimus Protein-Bound,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9332_2021,"Injection, efgartigimod alfa-fcab, 2mg",Vyvgart,Efgartigimod Alfa-Fcab,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9340_2021,"Injection, thiotepa, 15 mg",Thiotepa,Thiotepa,2021,221412.31,546.0,36.0,405.51705128,3256.0633824,6150.3419444,68.0,0.0
J9347_2021,"Injection, tremelimumab-actl, 1 mg",Imjudo,Tremelimumab-Actl,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9349_2021,"Injection, tafasitamab-cxix, 2 mg",Monjuvi,Tafasitamab-Cxix,2021,32609272.19,2584966.0,565.0,12.614971412,6704.2089206,57715.526,4864.0,0.0
J9350_2021,"Injection, mosunetuzumab-axgb, 1 mg",Lunsumio,Mosunetuzumab-Axgb,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9351_2021,"Injection, topotecan, 0.1 mg",Hycamtin (J9351)*,Topotecan HCL*,2021,388299.69,370715.0,727.0,1.0474345252,51.939498395,534.11236589,7476.0,0.0
J9352_2021,"Injection, trabectedin, 0.1 mg",Yondelis,Trabectedin,2021,9056752.88,31144.0,308.0,290.80249422,7923.6683115,29405.041818,1143.0,0.0
J9353_2021,"Injection, margetuximab-cmkb, 5 mg",Margenza,Margetuximab-Cmkb,2021,2339271.58,54118.0,78.0,43.225388595,9666.4114876,29990.661282,242.0,0.0
J9354_2021,"Injection, ado-trastuzumab emtansine, 1 mg",Kadcyla,Ado-Trastuzumab Emtansine,2021,182463588.6,6081919.8,3501.0,30.000985643,8039.8144349,52117.563153,22695.0,0.0
J9355_2021,"Injection, trastuzumab, excludes biosimilar, 10 mg",Herceptin,Trastuzumab,2021,223709770.89,2734506.0,6944.0,81.809939671,3961.4983069,32216.268849,56471.0,0.0
J9356_2021,"Injection, trastuzumab, 10 mg and hyaluronidase-oysk",Herceptin Hylecta,Trastuzumab-Hyaluronidase-Oysk,2021,19235277.84,265978.0,597.0,72.319055862,4354.8285805,32219.895879,4417.0,0.0
J9357_2021,"Injection, valrubicin, intravesical, 200 mg",Valrubicin*,Valrubicin*,2021,4799901.48,3744.0,178.0,1282.0249679,5268.8270911,26965.738652,911.0,1.0
J9358_2021,"Injection, fam-trastuzumab deruxtecan-nxki, 1 mg",Enhertu,Fam-Trastuzumab Deruxtecn-Nxki,2021,109118974.39,4536106.0,1904.0,24.055649138,9434.4608672,57310.385709,11566.0,0.0
J9359_2021,"Injection, loncastuximab tesirine-lpyl, 0.075 mg",Zynlonta,Loncastuximab Tesirine-Lpyl,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9360_2021,"Injection, vinblastine sulfate, 1 mg",Vinblastine Sulfate,Vinblastine Sulfate,2021,98661.65,26178.8,471.0,3.7687613642,38.315203883,209.47271762,2575.0,0.0
J9370_2021,"Vincristine sulfate, 1 mg",Vincasar PFS*,Vincristine Sulfate*,2021,140982.69,28081.0,4125.0,5.0205722731,8.5134474638,34.177621818,16560.0,0.0
J9380_2021,"Injection, teclistamab-cqyv, 0.5 mg",Tecvayli,Teclistamab-Cqyv,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9390_2021,"Injection, vinorelbine tartrate, 10 mg",Navelbine*,Vinorelbine Tartrate*,2021,257234.08,25761.0,756.0,9.9854073988,43.806893733,340.25671958,5872.0,0.0
J9394_2021,"Injection, fulvestrant (fresenius kabi) not therapeutically equivalent to j9395, 25 mg",Fulvestrant,Fulvestrant,2021,\N,\N,\N,\N,\N,\N,\N,\N
J9395_2021,"Injection, fulvestrant, 25 mg",Faslodex*,Fulvestrant*,2021,99529826.37,3076780.0,19829.0,32.348697785,648.58023935,5019.4072505,153458.0,0.0
J9400_2021,"Injection, ziv-aflibercept, 1 mg",Zaltrap,Ziv-Aflibercept,2021,1517399.73,192990.0,109.0,7.8625821545,2537.4577425,13921.09844,598.0,0.0
P9041_2021,"Infusion, albumin (human), 5%, 50 ml",Albumin (Human)*,Albumin Human*,2021,1519574.74,173151.0,930.0,8.7760090326,523.26953857,1633.9513333,2904.0,0.0
P9045_2021,"Infusion, albumin (human), 5%, 250 ml",Albuked-5*,Albumin Human*,2021,10328014.58,238923.0,4794.0,43.227376937,520.98540052,2154.3626575,19824.0,0.0
P9046_2021,"Infusion, albumin (human), 25%, 20 ml",Albuked-25 (P9046)*,Albumin Human*,2021,464046.88,23998.5,760.0,19.336495198,140.49254617,610.588,3303.0,0.0
P9047_2021,"Infusion, albumin (human), 25%, 50 ml",Albuked-25 (P9047)*,Albumin Human*,2021,15634280.16,334433.0,19898.0,46.748616793,186.18444434,785.72118605,83972.0,0.0
Q0138_2021,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (non-esrd use)",Feraheme (Q0138)*,Ferumoxytol*,2021,86557906.39,95763866.0,75175.0,0.903868129,483.80968196,1151.4187747,178909.0,0.0
Q0139_2021,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (for esrd on dialysis)",Feraheme (Q0139)*,Ferumoxytol*,2021,723714.17,809906.0,892.0,0.8935779831,491.31987101,811.33875561,1473.0,0.0
Q0162_2021,"Ondansetron 1 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",Ondansetron HCL (Q0162)*,Ondansetron HCL*,2021,749.27,27842.0,326.0,0.0269115006,0.4674173425,2.2983742331,1603.0,0.0
Q0167_2021,"Dronabinol, 2.5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",Dronabinol*,Dronabinol*,2021,2085.88,1411.0,21.0,1.4782990787,53.484102564,99.327619048,39.0,0.0
Q2041_2021,"Axicabtagene ciloleucel, up to 200 million autologous anti-cd19 car positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Yescarta,Axicabtagene Ciloleucel,2021,5913470.0,16.0,16.0,369591.875,369591.875,369591.875,16.0,1.0
Q2042_2021,"Tisagenlecleucel, up to 600 million car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Kymriah,Tisagenlecleucel,2021,10889993.06,30.0,27.0,362999.76867,403333.0763,403333.0763,27.0,0.0
Q2043_2021,"Sipuleucel-t, minimum of 50 million autologous cd54+ cells activated with pap-gm-csf, including leukapheresis and all other preparatory procedures, per infusion",Provenge,Sipuleucel-T/Lactated Ringers,2021,153583746.72,3108.0,1136.0,49415.619923,50487.753688,135196.96014,3042.0,0.0
Q2050_2021,"Injection, doxorubicin hydrochloride, liposomal, not otherwise specified, 10 mg",Doxil*,Doxorubicin HCL Peg-Liposomal*,2021,39771237.14,161708.6,6898.0,245.94385914,1596.6613329,5765.6186054,24909.0,0.0
Q2053_2021,"Brexucabtagene autoleucel, up to 200 million autologous anti-cd19 car positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Tecartus,Brexucabtagene Autoleucel,2021,\N,\N,\N,\N,\N,\N,\N,\N
Q2054_2021,"Lisocabtagene maraleucel, up to 110 million autologous anti-cd19 car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Breyanzi,LIsocabtagene Maraleucel,2021,\N,\N,\N,\N,\N,\N,\N,\N
Q2056_2021,"Ciltacabtagene autoleucel, up to 100 million autologous b-cell maturation antigen (bcma) directed car-positive t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Carvykti,Ciltacabtagene Autoleucel,2021,\N,\N,\N,\N,\N,\N,\N,\N
Q3027_2021,"Injection, interferon beta-1a, 1 mcg for intramuscular use",Avonex*,Interferon Beta-1a*,2021,855046.83,17178.0,17.0,49.775691582,1792.5510063,50296.872353,477.0,0.0
Q4074_2021,"Iloprost, inhalation solution, fda-approved final product, non-compounded, administered through dme, unit dose form, up to 20 micrograms",Ventavis,Iloprost Tromethamine,2021,8709123.82,62089.0,42.0,140.26838603,22621.100831,207360.09095,385.0,0.0
Q4081_2021,"Injection, epoetin alfa, 100 units (for esrd on dialysis)",Epogen (Q4081)*,Epoetin Alfa*,2021,14004.02,3801.0,21.0,3.6842988687,500.14357143,666.85809524,28.0,0.0
Q4101_2021,"Apligraf, per square centimeter",Apligraf,"Cult Skin Subst,human-Bovine",2021,1472151.72,48103.0,408.0,30.604156082,1303.9430647,3608.215,1129.0,0.0
Q4102_2021,"Oasis wound matrix, per square centimeter",Wound Matrix,"Porcine Submucosa, Fenestrated",2021,117441.65,11500.1,570.0,10.212228589,86.993814815,206.03798246,1350.0,0.0
Q4104_2021,"Integra bilayer matrix wound dressing (bmwd), per square centimeter","Integra bilayer matrix wound dressing (bmwd), per square centimeter",\N,2021,\N,\N,\N,\N,\N,\N,\N,\N
Q4106_2021,"Dermagraft, per square centimeter",Dermagraft,"Cult Skin Subst,human-Bovine",2021,1318155.98,41407.0,308.0,31.834133842,1173.7809261,4279.7272078,1123.0,0.0
Q4110_2021,"Primatrix, per square centimeter","Primatrix, per square centimeter",\N,2021,285841.34,6756.0,322.0,42.309256957,758.19984085,887.70602484,377.0,0.0
Q4111_2021,"Gammagraft, per square centimeter","Gammagraft, per square centimeter",\N,2021,1915.76,270.0,16.0,7.0954074074,61.798709677,119.735,31.0,0.0
Q4117_2021,"Hyalomatrix, per square centimeter","Hyalomatrix, per square centimeter",\N,2021,194249.97,6330.0,156.0,30.687199052,459.21978723,1245.1921154,423.0,0.0
Q4118_2021,"Matristem micromatrix, 1 mg","Matristem micromatrix, 1 mg",\N,2021,\N,\N,\N,\N,\N,\N,\N,\N
Q4121_2021,"Theraskin, per square centimeter","Theraskin, per square centimeter",\N,2021,5781729.8,132795.7,869.0,43.538531745,1885.1417672,6653.3139241,3067.0,0.0
Q4124_2021,"Oasis ultra tri-layer wound matrix, per square centimeter",Oasis Ultra*,"Porcine Acell Submucosa,meshed*",2021,124674.67,4270.5,107.0,29.194396441,526.05345992,1165.1838318,237.0,1.0
Q4127_2021,"Talymed, per square centimeter","Talymed, per square centimeter",\N,2021,5087.1,347.0,33.0,14.660230548,57.807954545,154.15454545,88.0,0.0
Q4128_2021,"Flex hd, or allopatch hd, per square centimeter","Flex hd, or allopatch hd, per square centimeter",\N,2021,\N,\N,\N,\N,\N,\N,\N,\N
Q4132_2021,"Grafix core and grafixpl core, per square centimeter","Grafix core and grafixpl core, per square centimeter",\N,2021,236374.76,2007.0,60.0,117.77516692,1700.5378417,3939.5793333,139.0,0.0
Q4133_2021,"Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter","Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter",\N,2021,18737692.95,138856.0,1458.0,134.94334382,2629.4825919,12851.641255,7126.0,0.0
Q4137_2021,"Amnioexcel, amnioexcel plus or biodexcel, per square centimeter","Amnioexcel, amnioexcel plus or biodexcel, per square centimeter",\N,2021,1151817.92,13234.0,167.0,87.034752909,1848.8249117,6897.1132934,623.0,0.0
Q4151_2021,"Amnioband or guardian, per square centimeter","Amnioband or guardian, per square centimeter",\N,2021,1296955.33,10261.1,193.0,126.3953504,1623.2231915,6719.9758031,799.0,0.0
Q4153_2021,"Dermavest and plurivest, per square centimeter","Dermavest and plurivest, per square centimeter",\N,2021,561370.1,2495.0,62.0,224.99803607,2048.7959854,9054.3564516,274.0,0.0
Q4154_2021,"Biovance, per square centimeter","Biovance, per square centimeter",\N,2021,166264.55,1517.0,36.0,109.60088991,1231.5892593,4618.4597222,135.0,0.0
Q4159_2021,"Affinity, per square centimeter","Affinity, per square centimeter",\N,2021,234391915.23,261481.1,6093.0,896.40098359,9109.6741248,38469.048946,25730.0,0.0
Q4160_2021,"Nushield, per square centimeter","Nushield, per square centimeter",\N,2021,3954298.44,41093.5,930.0,96.226859236,1373.9744406,4251.9338065,2878.0,0.0
Q4161_2021,"Bio-connekt wound matrix, per square centimeter","Bio-connekt wound matrix, per square centimeter",\N,2021,\N,\N,\N,\N,\N,\N,\N,\N
Q4163_2021,"Woundex, bioskin, per square centimeter","Woundex, bioskin, per square centimeter",\N,2021,2615532.31,12280.0,191.0,212.99123046,4772.8691788,13693.88644,548.0,0.0
Q4164_2021,"Helicoll, per square centimeter","Helicoll, per square centimeter",\N,2021,\N,\N,\N,\N,\N,\N,\N,\N
Q4166_2021,"Cytal, per square centimeter","Cytal, per square centimeter",\N,2021,8998.43,395.0,11.0,22.780835443,473.60157895,818.03909091,19.0,1.0
Q4169_2021,"Artacent wound, per square centimeter","Artacent wound, per square centimeter",\N,2021,33574379.46,82030.0,1370.0,409.29391028,6433.1058555,24506.846321,5219.0,0.0
Q4171_2021,"Interfyl, 1 mg","Interfyl, 1 mg",\N,2021,4703257.77,117309.0,487.0,40.092897987,3992.5787521,9657.6134908,1178.0,0.0
Q4173_2021,"Palingen or palingen xplus, per square centimeter","Palingen or palingen xplus, per square centimeter",\N,2021,30725355.73,87923.0,983.0,349.45754501,7081.2066674,31256.719969,4339.0,0.0
Q4178_2021,"Floweramniopatch, per square centimeter","Floweramniopatch, per square centimeter",\N,2021,30668341.64,80254.6,1001.0,382.13811595,6076.5487696,30637.703936,5047.0,0.0
